Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
48,Travel_Rarely,855,RandD,4,Life_SC,4,Male,54,3,3,mfg_director,4,Single,7898,1,No,11,3,3,0,11,2,3,10,9,0,8,0
27,Travel_Rarely,1291,Sales,11,Medical,3,Female,98,4,1,Sales_rep,4,Married,2534,8,No,14,3,2,1,5,4,3,1,0,0,0,0
51,Travel_Rarely,1405,RandD,11,TECH,4,Female,82,2,4,mfg_director,2,Single,13142,3,No,16,3,2,0,29,1,2,5,2,0,3,0
18,Non-Travel,1124,RandD,1,Life_SC,4,Female,97,3,1,Lab_tech,4,Single,1611,1,No,15,3,3,0,0,5,4,0,0,0,0,0
35,Travel_Rarely,817,RandD,1,Medical,4,Female,60,2,2,Lab_tech,4,Married,5363,0,No,12,3,2,1,10,0,3,9,7,0,0,0
27,Travel_Frequently,793,Sales,2,Life_SC,4,Male,43,1,2,Sales_exec,4,Single,5071,3,No,20,4,2,0,8,3,3,6,2,0,0,0
55,Travel_Rarely,267,Sales,13,Marketing,1,Male,85,4,4,Sales_exec,3,Single,13695,6,Yes,17,3,3,0,24,2,2,19,7,3,8,1
56,Travel_Rarely,1369,RandD,23,Life_SC,4,Male,68,3,4,mfg_director,2,Married,13402,4,Yes,12,3,1,1,33,0,3,19,16,15,9,0
34,Non-Travel,999,RandD,26,TECH,1,Female,92,2,1,Scientist,3,Divorced,2029,1,No,20,4,3,3,5,2,3,5,4,0,0,0
40,Travel_Rarely,1202,RandD,2,Medical,2,Female,89,4,2,health_rep,3,Divorced,6377,5,No,20,4,2,3,15,0,3,12,11,11,8,0
34,Travel_Rarely,285,RandD,29,Medical,2,Male,86,3,2,Lab_tech,3,Married,5429,4,No,13,3,1,2,10,1,3,8,7,7,7,0
31,Travel_Frequently,703,Sales,2,Life_SC,3,Female,90,2,1,Sales_rep,4,Single,2785,7,No,14,3,3,0,3,3,4,1,0,0,0,1
35,Travel_Frequently,662,Sales,18,Marketing,4,Female,67,3,2,Sales_exec,3,Married,4614,0,Yes,18,3,3,1,5,0,2,4,2,3,2,1
38,Travel_Frequently,693,RandD,7,Life_SC,4,Male,57,4,1,Scientist,3,Divorced,2610,1,No,11,3,4,3,4,2,3,4,2,0,3,0
34,Travel_Rarely,404,RandD,2,TECH,3,Female,98,3,2,health_rep,4,Single,6687,1,No,11,3,4,0,14,2,4,14,11,4,11,0
28,Travel_Rarely,736,Sales,26,Life_SC,3,Male,48,2,2,Sales_exec,1,Married,4724,1,No,11,3,3,1,5,0,3,5,3,0,4,0
31,Travel_Rarely,330,RandD,22,Medical,4,Male,98,3,2,mfg_director,3,Married,6179,1,Yes,15,3,4,2,10,3,2,10,2,6,7,1
39,Travel_Rarely,1498,Sales,21,Life_SC,1,Male,44,2,2,Sales_exec,4,Married,6120,3,Yes,12,3,4,2,8,2,4,5,4,1,4,0
51,Travel_Frequently,541,Sales,2,Marketing,2,Male,52,3,3,Sales_exec,2,Married,10596,2,No,11,3,2,0,14,5,3,4,2,3,2,0
41,Travel_Frequently,1200,RandD,22,Life_SC,4,Female,75,3,2,Scientist,4,Divorced,5467,3,Yes,14,3,1,2,12,4,2,6,2,3,3,0
37,Travel_Rarely,1439,RandD,4,Life_SC,3,Male,54,3,1,Scientist,3,Married,2996,7,Yes,15,3,4,0,8,2,3,6,4,1,3,0
33,Travel_Frequently,1111,Sales,5,Life_SC,2,Male,61,3,2,Sales_exec,4,Married,9998,6,No,13,3,1,0,8,2,4,5,4,1,2,0
32,Travel_Rarely,499,Sales,2,Marketing,3,Male,36,3,2,Sales_exec,2,Married,4078,0,Yes,13,3,1,3,4,3,2,3,2,1,2,0
39,Non-Travel,1485,RandD,25,Life_SC,3,Male,71,3,3,health_rep,3,Married,10920,3,No,21,4,2,1,13,2,3,6,4,0,5,0
25,Travel_Rarely,1372,Sales,18,Life_SC,1,Male,93,4,2,Sales_exec,3,Married,6232,2,No,11,3,2,0,6,3,2,3,2,1,2,0
52,Travel_Frequently,322,RandD,28,Medical,4,Female,59,4,4,mfg_director,3,Married,13247,2,Yes,11,3,2,1,24,3,2,5,3,0,2,0
43,Travel_Rarely,930,RandD,6,Medical,1,Female,73,2,2,Scientist,3,Single,4081,1,Yes,14,3,1,0,20,3,1,20,7,1,8,0
27,Travel_Rarely,205,Sales,10,Marketing,4,Female,98,2,2,Sales_exec,4,Married,5769,1,Yes,11,3,4,0,6,3,3,6,2,4,4,0
27,Travel_Rarely,135,RandD,17,Life_SC,4,Female,51,3,1,Scientist,3,Single,2394,1,Yes,13,3,4,0,8,2,3,8,2,7,7,1
26,Travel_Rarely,683,RandD,2,Medical,1,Male,36,2,1,Scientist,4,Single,3904,0,No,12,3,4,0,5,2,3,4,3,1,1,0
42,Travel_Rarely,1147,HR,10,EDU_HR,3,Female,31,3,4,Manager,1,Married,16799,0,No,14,3,3,1,21,5,3,20,7,0,9,0
52,Travel_Rarely,258,RandD,8,Other,3,Female,54,3,1,Lab_tech,1,Married,2950,9,No,13,3,3,0,12,2,1,5,4,0,4,0
37,Travel_Rarely,1462,RandD,11,Medical,1,Female,94,3,1,Lab_tech,3,Single,3629,4,No,18,3,1,0,8,6,3,3,2,0,2,0
35,Travel_Frequently,200,RandD,18,Life_SC,3,Male,60,3,3,mfg_director,4,Single,9362,2,No,11,3,3,0,10,2,3,2,2,2,2,0
25,Travel_Rarely,949,RandD,1,TECH,1,Male,81,3,1,Lab_tech,4,Married,3229,4,No,11,3,2,1,7,2,2,3,2,0,2,0
26,Travel_Rarely,652,RandD,7,Other,3,Male,100,4,1,Lab_tech,1,Single,3578,0,No,12,3,4,0,8,2,3,7,7,0,7,0
29,Travel_Rarely,332,HR,17,Other,2,Male,51,2,3,Job_HR,1,Single,7988,1,No,13,3,1,0,10,3,2,10,9,0,9,0
49,Travel_Frequently,1475,RandD,28,Life_SC,1,Male,97,2,2,Lab_tech,1,Single,4284,3,No,20,4,1,0,20,2,3,4,3,1,3,1
29,Travel_Frequently,337,RandD,14,Other,3,Female,84,3,3,health_rep,4,Single,7553,0,Yes,12,3,1,0,9,1,3,8,7,7,7,1
54,Travel_Rarely,971,RandD,1,Medical,4,Female,54,3,4,Research_dir,4,Single,17328,6,No,19,3,4,0,29,3,2,20,7,12,7,0
58,Travel_Rarely,1055,RandD,1,Medical,4,Female,76,3,5,Research_dir,1,Married,19701,3,Yes,21,4,3,1,32,3,3,9,8,1,5,0
55,Travel_Rarely,1136,RandD,1,Medical,2,Male,81,4,4,Research_dir,4,Divorced,14732,2,No,13,3,4,2,31,4,4,7,7,0,0,0
36,Travel_Rarely,1174,Sales,3,Marketing,1,Female,99,3,2,Sales_exec,2,Single,9278,3,Yes,16,3,4,0,15,3,3,5,4,0,1,0
31,Travel_Frequently,667,Sales,1,Life_SC,2,Female,50,1,1,Sales_rep,3,Single,1359,1,No,12,3,2,0,1,3,3,1,0,0,0,1
30,Travel_Rarely,855,Sales,7,Marketing,4,Female,73,3,2,Sales_exec,1,Divorced,4779,7,No,14,3,2,2,8,3,3,3,2,0,2,0
31,Travel_Rarely,182,RandD,8,Life_SC,1,Female,93,3,4,Research_dir,2,Single,16422,3,No,11,3,3,0,9,3,4,3,2,1,0,0
34,Travel_Frequently,560,RandD,1,Other,4,Male,91,3,1,Scientist,1,Divorced,2996,5,No,14,3,3,2,10,2,3,4,3,1,3,0
31,Travel_Rarely,202,RandD,8,Life_SC,1,Female,34,2,1,Scientist,2,Single,1261,1,No,12,3,3,0,1,3,4,1,0,0,0,1
27,Travel_Rarely,1377,RandD,11,Life_SC,2,Male,91,3,1,Lab_tech,1,Married,2099,0,No,14,3,2,0,6,3,4,5,0,1,4,0
36,Travel_Rarely,172,RandD,4,Life_SC,1,Male,37,2,2,Lab_tech,4,Single,5810,1,No,16,3,3,0,10,2,2,10,4,1,8,0
36,Travel_Rarely,329,Sales,16,Marketing,3,Female,98,2,2,Sales_exec,1,Married,5647,4,No,13,3,1,2,11,3,2,3,2,0,2,0
47,Travel_Rarely,465,RandD,1,TECH,1,Male,74,3,1,Scientist,4,Married,3420,7,No,12,3,3,1,17,2,2,6,5,1,2,0
25,Travel_Rarely,383,Sales,9,Life_SC,1,Male,68,2,1,Sales_rep,1,Married,4400,3,No,12,3,1,0,6,2,3,3,2,2,2,1
37,Non-Travel,1413,RandD,5,TECH,3,Male,84,4,1,Lab_tech,3,Single,3500,0,No,14,3,1,0,7,2,1,6,5,1,3,0
56,Travel_Rarely,1255,RandD,1,Life_SC,1,Female,90,3,1,Scientist,1,Married,2066,2,No,22,4,4,1,5,3,4,3,2,1,0,0
47,Travel_Rarely,359,RandD,2,Medical,1,Female,82,3,4,Research_dir,3,Married,17169,3,No,19,3,2,2,26,2,4,20,17,5,6,0
24,Travel_Rarely,1476,Sales,4,Medical,4,Female,42,3,2,Sales_exec,3,Married,4162,1,Yes,12,3,3,2,5,3,3,5,4,0,3,0
32,Travel_Rarely,601,Sales,7,Marketing,4,Male,97,3,2,Sales_exec,4,Married,9204,4,No,12,3,3,1,7,3,2,4,3,0,3,0
34,Travel_Rarely,401,RandD,1,Life_SC,4,Female,86,2,1,Lab_tech,2,Married,3294,5,No,17,3,1,1,7,2,2,5,4,0,2,0
41,Travel_Rarely,1283,RandD,5,Medical,2,Male,90,4,1,Scientist,3,Married,2127,2,Yes,12,3,1,0,7,5,2,4,2,0,3,0
40,Non-Travel,663,RandD,9,Other,3,Male,81,3,2,Lab_tech,3,Divorced,3975,3,No,11,3,3,2,11,2,4,8,7,0,7,0
31,Travel_Rarely,326,Sales,8,Life_SC,1,Male,31,3,3,Sales_exec,4,Divorced,10793,1,No,18,3,1,1,13,5,3,13,7,9,9,0
46,Travel_Rarely,377,Sales,9,Marketing,1,Male,52,3,3,Sales_exec,4,Divorced,10096,4,No,11,3,1,1,28,1,4,7,7,4,3,1
39,Non-Travel,592,RandD,2,Life_SC,1,Female,54,2,1,Lab_tech,1,Single,3646,2,Yes,23,4,2,0,11,2,4,1,0,0,0,1
31,Travel_Frequently,1445,RandD,1,Life_SC,3,Female,100,4,3,mfg_director,2,Single,7446,1,No,11,3,1,0,10,2,3,10,8,4,7,1
45,Travel_Rarely,1038,RandD,20,Medical,2,Male,95,1,3,health_rep,1,Divorced,10851,2,Yes,18,3,2,1,24,2,3,7,7,0,7,0
31,Travel_Rarely,1398,HR,8,Medical,4,Female,96,4,1,Job_HR,2,Single,2109,9,No,18,3,4,0,8,3,3,3,2,0,2,0
31,Travel_Frequently,523,RandD,2,Life_SC,2,Male,94,3,1,Lab_tech,4,Married,3722,6,Yes,13,3,3,1,7,2,1,2,2,2,2,1
45,Travel_Rarely,1448,RandD,29,TECH,2,Male,55,3,3,mfg_director,4,Married,9380,4,Yes,18,3,4,2,10,4,4,3,1,1,2,0
48,Travel_Rarely,1221,Sales,7,Marketing,3,Male,96,3,2,Sales_exec,1,Divorced,5486,4,No,11,3,1,3,15,3,3,2,2,2,2,0
34,Travel_Rarely,1107,HR,9,TECH,1,Female,52,3,1,Job_HR,3,Married,2742,1,No,15,3,4,0,2,0,3,2,2,2,2,1
40,Non-Travel,218,RandD,8,Medical,4,Male,55,2,3,Research_dir,2,Divorced,13757,2,No,11,3,3,1,16,5,3,9,8,4,8,0
28,Travel_Rarely,866,Sales,5,Medical,4,Male,84,3,2,Sales_exec,1,Single,8463,0,No,18,3,4,0,6,4,3,5,4,1,3,0
44,Non-Travel,981,RandD,5,Life_SC,3,Male,90,2,1,Lab_tech,3,Single,3162,3,No,14,3,4,0,7,5,3,5,2,0,3,0
53,Travel_Rarely,447,RandD,2,Medical,4,Male,39,4,4,Research_dir,2,Single,16598,4,No,12,3,2,0,35,2,2,9,8,8,8,0
49,Travel_Rarely,1495,RandD,5,TECH,1,Male,96,3,2,health_rep,3,Married,6651,2,No,14,3,2,1,20,0,2,3,2,1,2,0
40,Travel_Rarely,896,RandD,2,Medical,3,Male,68,3,1,Scientist,3,Divorced,2345,2,No,14,3,3,1,8,3,4,3,1,1,2,0
44,Travel_Rarely,1467,RandD,20,Life_SC,4,Male,49,3,1,Scientist,2,Single,3420,1,No,13,3,3,0,6,3,2,5,2,1,3,0
33,Travel_Frequently,430,Sales,7,Medical,4,Male,54,3,2,Sales_exec,1,Married,4373,0,No,14,3,1,2,5,2,3,4,3,0,3,0
34,Travel_Rarely,1326,Sales,3,Other,4,Male,81,1,2,Sales_exec,1,Single,4759,3,No,18,3,4,0,15,2,3,13,9,3,12,0
30,Travel_Rarely,1358,Sales,16,Life_SC,4,Male,96,3,2,Sales_exec,3,Married,5301,8,No,15,3,3,2,4,2,2,2,1,2,2,0
42,Travel_Frequently,748,RandD,9,Medical,1,Female,74,3,1,Lab_tech,4,Single,3673,1,No,13,3,3,0,12,3,3,12,9,5,8,0
44,Travel_Frequently,383,Sales,1,Marketing,1,Female,79,3,2,Sales_exec,3,Married,4768,7,No,12,3,3,1,11,4,2,1,0,0,0,0
30,Non-Travel,990,RandD,7,TECH,3,Male,64,3,1,Scientist,3,Divorced,1274,1,No,13,3,2,2,1,2,2,1,0,0,0,0
57,Travel_Rarely,405,RandD,1,Life_SC,2,Male,93,4,2,Scientist,3,Married,4900,0,No,24,4,1,1,13,2,2,12,9,2,8,0
49,Travel_Rarely,1490,RandD,7,Life_SC,3,Male,35,3,3,health_rep,2,Divorced,10466,3,No,14,3,2,2,29,3,3,8,7,0,7,0
34,Travel_Frequently,829,RandD,15,Medical,2,Male,71,3,4,Research_dir,1,Divorced,17007,7,No,14,3,4,2,16,3,2,14,8,6,9,0
28,Travel_Frequently,1496,Sales,1,TECH,1,Male,92,3,1,Sales_rep,3,Married,2909,3,No,15,3,4,1,5,3,4,3,2,1,2,1
29,Travel_Frequently,115,Sales,13,TECH,1,Female,51,3,2,Sales_exec,2,Single,5765,5,No,11,3,1,0,7,4,1,5,3,0,0,1
34,Travel_Rarely,790,Sales,24,Medical,1,Female,40,2,2,Sales_exec,2,Single,4599,0,Yes,23,4,3,0,16,2,4,15,9,10,10,1
35,Travel_Rarely,660,Sales,7,Life_SC,4,Male,76,3,1,Sales_rep,3,Married,2404,1,No,13,3,1,1,1,3,3,1,0,0,0,0
24,Travel_Frequently,381,RandD,9,Medical,2,Male,89,3,1,Lab_tech,1,Single,3172,2,Yes,11,3,3,0,4,2,2,0,0,0,0,1
24,Non-Travel,830,Sales,13,Life_SC,4,Female,78,3,1,Sales_rep,2,Married,2033,1,No,13,3,3,1,1,2,3,1,0,0,0,0
44,Travel_Frequently,1193,RandD,2,Medical,2,Male,86,3,3,mfg_director,3,Single,10209,5,Yes,18,3,2,0,16,2,2,2,2,2,2,0
29,Travel_Rarely,1246,Sales,19,Life_SC,3,Male,77,2,2,Sales_exec,3,Divorced,8620,1,No,14,3,3,2,10,3,3,10,7,0,4,0
30,Travel_Rarely,330,HR,1,Life_SC,3,Male,46,3,1,Job_HR,3,Divorced,2064,0,No,21,4,1,1,6,3,4,5,3,1,3,0
55,Travel_Rarely,1229,RandD,4,Life_SC,4,Male,30,3,2,health_rep,3,Married,4035,0,Yes,16,3,2,0,4,2,3,3,2,1,2,0
33,Travel_Rarely,1099,RandD,4,Medical,1,Female,82,2,1,Lab_tech,2,Married,3838,8,No,11,3,4,0,8,5,3,5,4,0,2,0
47,Travel_Rarely,571,Sales,14,Medical,3,Female,78,3,2,Sales_exec,3,Married,4591,3,Yes,17,3,3,1,11,4,2,5,4,1,2,0
28,Travel_Frequently,289,RandD,2,Medical,3,Male,38,2,1,Lab_tech,1,Single,2561,7,No,11,3,3,0,8,2,2,0,0,0,0,1
28,Travel_Rarely,1423,RandD,1,Life_SC,1,Male,72,2,1,Scientist,3,Divorced,1563,1,No,14,3,4,1,1,2,1,1,0,0,0,0
28,Travel_Frequently,467,Sales,7,Life_SC,3,Male,55,3,2,Sales_exec,1,Single,4898,0,No,14,3,4,0,5,5,3,4,2,1,3,0
49,Travel_Rarely,271,RandD,3,Medical,3,Female,43,2,2,Lab_tech,1,Married,4789,4,No,25,4,1,1,10,3,3,3,2,1,2,0
29,Travel_Frequently,410,RandD,2,Life_SC,4,Female,97,3,1,Lab_tech,2,Married,3180,0,No,13,3,3,3,4,3,3,3,2,0,2,0
28,Travel_Rarely,1083,RandD,29,Life_SC,3,Male,96,1,2,mfg_director,2,Married,6549,1,No,14,3,2,2,8,2,2,8,6,1,7,0
33,Travel_Rarely,516,RandD,8,Life_SC,4,Male,69,3,2,health_rep,3,Single,6388,2,Yes,17,3,1,0,14,6,3,0,0,0,0,0
32,Travel_Rarely,495,RandD,10,Medical,3,Male,64,3,3,Manager,4,Single,11244,2,No,25,4,2,0,10,5,4,5,2,0,0,0
54,Travel_Frequently,1050,RandD,11,Medical,2,Female,87,3,4,Manager,4,Divorced,16032,3,No,20,4,1,1,26,2,3,14,9,1,12,0
29,Travel_Rarely,224,RandD,1,TECH,1,Male,100,2,1,Scientist,1,Single,2362,6,No,13,3,3,0,11,2,1,9,7,0,7,1
44,Travel_Rarely,136,RandD,28,Life_SC,4,Male,32,3,4,Research_dir,1,Married,16328,3,No,13,3,3,1,24,1,4,20,6,14,17,0
39,Travel_Rarely,1089,RandD,6,Life_SC,2,Female,32,3,3,mfg_director,2,Single,8376,4,No,18,3,4,0,9,3,3,2,0,2,2,0
46,Travel_Rarely,228,Sales,3,Life_SC,3,Female,51,3,4,Manager,2,Married,16606,8,No,12,3,4,1,23,2,4,13,12,5,1,0
35,Travel_Rarely,1029,RandD,16,Life_SC,4,Female,91,2,3,health_rep,2,Single,8606,1,No,19,3,4,0,11,3,1,11,8,3,3,0
23,Travel_Rarely,507,RandD,20,Life_SC,1,Male,97,3,2,Lab_tech,3,Single,2272,0,No,14,3,2,0,5,2,3,4,3,1,2,0
40,Travel_Rarely,676,RandD,9,Life_SC,4,Male,86,3,1,Lab_tech,1,Single,2018,3,No,14,3,2,0,15,3,1,5,4,1,0,1
34,Travel_Rarely,971,Sales,1,TECH,4,Male,64,2,3,Sales_exec,3,Married,7083,1,Yes,14,3,4,0,10,3,3,10,9,8,6,0
31,Travel_Frequently,561,RandD,3,Life_SC,4,Female,33,3,1,Scientist,3,Single,4084,1,No,12,3,1,0,7,2,1,7,2,7,7,1
50,Travel_Frequently,333,RandD,22,Medical,3,Male,88,1,4,Research_dir,4,Single,14411,1,Yes,13,3,4,0,32,2,3,32,6,13,9,0
34,Travel_Rarely,1440,Sales,7,TECH,2,Male,55,3,1,Sales_rep,3,Married,2308,0,Yes,25,4,2,1,12,4,3,11,10,5,7,0
42,Travel_Rarely,1210,RandD,2,Medical,3,Male,68,2,1,Lab_tech,2,Married,4841,4,No,14,3,2,1,4,3,3,1,0,0,0,0
37,Travel_Rarely,674,RandD,13,Medical,1,Male,47,3,2,Scientist,4,Married,4285,1,No,17,3,1,0,10,2,3,10,8,3,7,0
29,Travel_Rarely,441,RandD,8,Other,3,Female,39,1,2,health_rep,1,Married,9715,3,No,13,3,3,1,9,3,3,7,7,0,7,0
33,Travel_Rarely,575,RandD,25,Life_SC,4,Male,44,2,2,mfg_director,2,Single,4320,1,No,13,3,4,0,5,2,3,5,3,0,2,0
45,Travel_Rarely,950,RandD,28,TECH,4,Male,97,3,1,Scientist,4,Married,2132,4,No,20,4,4,1,8,3,3,5,4,0,3,0
42,Travel_Frequently,288,RandD,2,Life_SC,4,Male,40,3,3,health_rep,4,Married,10124,2,Yes,14,3,3,1,24,3,1,20,8,13,9,0
40,Travel_Rarely,1342,Sales,9,Medical,1,Male,47,3,2,Sales_exec,1,Married,5473,0,No,12,3,4,0,9,5,4,8,4,7,1,0
33,Travel_Rarely,589,RandD,28,Life_SC,2,Male,79,3,2,Lab_tech,3,Married,5207,1,Yes,12,3,2,1,15,3,3,15,14,5,7,0
40,Travel_Rarely,898,HR,6,Medical,3,Male,38,3,4,Manager,4,Single,16437,1,Yes,21,4,4,0,21,2,3,21,7,7,7,0
24,Travel_Rarely,350,RandD,21,TECH,3,Male,57,2,1,Lab_tech,1,Divorced,2296,0,No,14,3,2,3,2,3,3,1,1,0,0,0
40,Non-Travel,1142,RandD,8,Life_SC,4,Male,72,3,2,health_rep,4,Divorced,4069,3,Yes,18,3,3,0,8,2,3,2,2,2,2,0
45,Travel_Rarely,538,RandD,1,TECH,1,Male,66,3,3,health_rep,2,Divorced,7441,1,No,12,3,1,3,10,4,3,10,8,7,7,0
35,Travel_Rarely,1402,Sales,28,Life_SC,2,Female,98,2,1,Sales_rep,3,Married,2430,0,No,23,4,1,2,6,5,3,5,3,4,2,0
32,Travel_Rarely,824,RandD,5,Life_SC,4,Female,67,2,2,Scientist,2,Married,5878,3,No,12,3,1,1,12,2,3,7,1,2,5,0
36,Travel_Rarely,1157,Sales,2,Life_SC,3,Male,70,3,1,Sales_rep,4,Single,2644,3,Yes,21,4,4,0,7,3,2,3,2,1,2,0
48,Travel_Rarely,492,Sales,16,Life_SC,3,Female,96,3,2,Sales_exec,3,Divorced,6439,8,No,14,3,3,1,18,2,3,8,7,7,7,0
29,Travel_Rarely,598,RandD,9,Life_SC,3,Male,91,4,1,Scientist,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0,0
33,Travel_Rarely,1242,Sales,8,Life_SC,1,Male,46,3,2,Sales_exec,1,Married,6392,2,No,13,3,4,1,8,6,1,2,2,2,2,0
30,Travel_Rarely,740,Sales,1,Life_SC,2,Male,64,2,2,Sales_exec,1,Married,9714,1,No,11,3,4,1,10,4,3,10,8,6,7,1
38,Travel_Frequently,888,HR,10,EDU_HR,3,Male,71,3,2,Job_HR,3,Married,6077,3,No,11,3,3,0,10,2,3,6,3,1,2,0
35,Travel_Rarely,992,RandD,1,Medical,4,Male,68,2,1,Lab_tech,1,Single,2450,1,No,19,3,2,0,3,3,3,3,0,1,2,0
30,Travel_Rarely,1288,Sales,29,TECH,3,Male,33,3,3,Sales_exec,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3,0
35,Travel_Rarely,104,RandD,2,Life_SC,1,Female,69,3,1,Lab_tech,1,Divorced,2074,1,Yes,12,3,4,1,1,2,3,1,0,0,0,1
53,Travel_Rarely,607,RandD,2,TECH,3,Female,78,2,3,mfg_director,4,Married,10169,0,No,16,3,2,1,34,4,3,33,7,1,9,1
38,Travel_Rarely,903,RandD,2,Medical,3,Male,81,3,2,mfg_director,2,Married,4855,4,No,11,3,1,2,7,2,3,5,2,1,4,1
32,Non-Travel,1200,RandD,1,TECH,4,Male,62,3,2,Scientist,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2,0
48,Travel_Rarely,1108,RandD,15,Other,3,Female,65,3,1,Scientist,1,Married,2367,8,No,12,3,4,1,10,3,2,8,2,7,6,0
34,Travel_Rarely,479,RandD,7,Medical,1,Male,35,3,1,Scientist,4,Single,2972,1,No,13,3,3,0,1,4,1,1,0,0,0,0
55,Travel_Rarely,685,Sales,26,Marketing,3,Male,60,2,5,Manager,4,Married,19586,1,No,21,4,3,1,36,3,3,36,6,2,13,0
34,Travel_Rarely,1351,RandD,1,Life_SC,2,Male,45,3,2,Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1,0
26,Travel_Rarely,474,RandD,3,Life_SC,1,Female,89,3,1,Scientist,4,Married,2061,1,No,21,4,1,0,1,5,3,1,0,0,0,0
38,Travel_Rarely,1245,Sales,14,Life_SC,3,Male,80,3,2,Sales_exec,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7,0
38,Travel_Rarely,437,Sales,16,Life_SC,2,Female,90,3,2,Sales_exec,2,Single,4198,2,No,12,3,2,0,8,5,4,3,2,1,2,0
36,Travel_Rarely,884,Sales,1,Life_SC,2,Female,73,3,2,Sales_exec,3,Single,6815,6,No,13,3,1,0,15,5,3,1,0,0,0,0
29,Travel_Rarely,1370,RandD,3,Medical,2,Male,87,3,1,Lab_tech,1,Single,4723,1,Yes,18,3,4,0,10,3,3,10,9,1,5,0
35,Travel_Rarely,670,RandD,10,Medical,1,Female,51,3,2,health_rep,3,Single,6142,3,Yes,16,3,3,0,10,4,3,5,2,0,4,0
39,Travel_Rarely,1462,Sales,6,Medical,4,Male,38,4,3,Sales_exec,3,Married,8237,2,No,11,3,1,1,11,3,3,7,6,7,6,0
29,Travel_Frequently,995,RandD,2,Life_SC,1,Male,87,3,2,health_rep,4,Divorced,8853,1,No,19,3,4,1,6,0,4,6,4,1,3,0
50,Travel_Rarely,264,Sales,9,Marketing,3,Male,59,3,5,Manager,3,Married,19331,4,Yes,16,3,3,1,27,2,3,1,0,0,0,0
23,Travel_Rarely,977,RandD,10,TECH,4,Male,45,4,1,Scientist,3,Married,2073,2,No,16,3,4,1,4,2,3,2,2,2,2,0
36,Travel_Frequently,1302,RandD,6,Life_SC,1,Male,80,4,2,Lab_tech,1,Married,5562,3,Yes,13,3,4,1,9,3,3,3,2,0,2,0
42,Travel_Rarely,1059,RandD,9,Other,4,Male,93,2,5,Manager,4,Single,19613,8,No,22,4,4,0,24,2,3,1,0,0,1,0
35,Travel_Rarely,750,RandD,28,Life_SC,2,Male,46,4,2,Lab_tech,3,Married,3407,1,No,17,3,4,2,10,3,2,10,9,6,8,0
34,Travel_Frequently,653,RandD,10,TECH,4,Male,92,2,2,health_rep,3,Married,5063,1,No,14,3,2,1,8,3,2,8,2,7,7,0
40,Travel_Rarely,118,Sales,14,Life_SC,4,Female,84,3,2,Sales_exec,1,Married,4639,1,No,15,3,3,1,5,2,3,5,4,1,2,0
43,Travel_Rarely,990,RandD,27,TECH,4,Male,87,4,1,Lab_tech,2,Divorced,4876,5,No,12,3,3,1,8,0,3,6,4,0,2,0
35,Travel_Rarely,1349,RandD,7,Life_SC,3,Male,63,2,1,Lab_tech,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1,0
46,Travel_Rarely,563,Sales,1,Life_SC,4,Male,56,4,4,Manager,1,Single,17567,1,No,15,3,2,0,27,5,1,26,0,0,12,0
28,Travel_Rarely,329,RandD,24,Medical,3,Male,51,3,1,Lab_tech,2,Married,2408,1,Yes,17,3,3,3,1,3,3,1,1,0,0,1
22,Non-Travel,457,RandD,26,Other,2,Female,85,2,1,Scientist,3,Married,2814,1,Yes,14,3,2,0,4,2,2,4,2,1,3,0
50,Travel_Frequently,1234,RandD,20,Medical,2,Male,41,3,4,health_rep,3,Married,11245,2,Yes,15,3,3,1,32,3,3,30,8,12,13,0
32,Travel_Rarely,634,RandD,5,Other,2,Female,35,4,1,Scientist,4,Married,3312,3,No,17,3,4,2,6,3,3,3,2,0,2,0
44,Travel_Rarely,1313,RandD,7,Medical,2,Female,31,3,5,Research_dir,4,Divorced,19049,0,Yes,14,3,4,1,23,4,2,22,7,1,10,0
30,Travel_Rarely,241,RandD,7,Medical,2,Male,48,2,1,Scientist,2,Married,2141,1,No,12,3,2,1,6,3,2,6,4,1,1,0
45,Travel_Rarely,1015,RandD,5,Medical,3,Female,50,1,2,Lab_tech,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4,0
45,Non-Travel,336,Sales,26,Marketing,1,Male,52,2,2,Sales_exec,1,Married,4385,1,No,15,3,1,1,10,2,3,10,7,4,5,0
31,Travel_Frequently,715,Sales,2,Other,4,Male,54,3,2,Sales_exec,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3,0
